Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
2008-01-01,-7.34,-5.33,-9.28,0.22,-4.24,-5.84,-5.28,4.34,-10.94,-7.0,-13.8,-5.23,-1.57,-6.93,-1.1,-1.13,-6.94
2008-02-01,1.95,9.66,6.8,-4.3,-5.99,4.88,-0.83,-8.32,6.78,-1.48,-0.49,-6.44,-3.38,-3.02,-4.35,-10.84,-3.84
2008-03-01,2.18,-6.72,-2.79,2.88,0.01,-1.63,-0.77,1.49,-0.51,2.91,0.54,-2.51,-0.44,0.81,2.65,-3.93,0.32
2008-04-01,0.37,12.72,10.37,3.12,-0.57,9.74,-2.58,4.7,7.37,7.9,6.99,11.47,7.37,6.39,5.77,5.52,2.54
2008-05-01,1.77,10.41,3.55,2.91,1.73,3.1,2.54,0.5,8.52,4.8,6.43,-0.3,2.33,3.58,0.75,-4.22,2.77
2008-06-01,-6.78,7.52,2.01,-12.74,-11.14,-3.89,-4.66,-12.36,-7.33,-10.39,-9.08,-18.22,-12.54,-0.4,-7.41,-17.53,-9.28
2008-07-01,2.84,-17.24,-15.32,-4.41,8.88,-1.38,5.48,1.17,-11.68,-3.88,-2.11,-1.41,3.51,-7.13,0.84,7.2,1.05
2008-08-01,0.49,-6.12,0.26,9.35,4.15,-3.45,3.22,8.86,-6.88,2.87,2.41,1.25,3.09,-0.43,4.71,-0.02,2.16
2008-09-01,-1.14,-30.35,-10.88,-1.35,-5.5,-19.58,-4.42,-7.82,-30.96,-13.79,-16.98,-9.89,-11.38,-11.94,-4.99,-4.32,-8.69
2008-10-01,-13.0,-32.77,-16.26,-22.53,-25.82,-22.0,-9.77,-19.62,-32.41,-23.14,-21.01,-27.91,-14.27,-11.12,-14.61,-20.19,-17.52
2008-11-01,-3.49,-8.51,1.11,-15.37,-11.25,-17.76,-3.91,-3.93,-12.21,-4.31,-10.39,-7.2,-11.01,1.23,-7.47,-14.32,-8.85
2008-12-01,-0.13,8.94,-2.4,4.35,1.95,-2.51,4.24,2.78,16.36,7.46,1.77,2.53,2.78,-2.04,4.67,1.5,2.29
2009-01-01,-3.34,-6.04,-3.62,-12.9,-15.91,-5.62,-5.39,-12.32,-16.64,-9.77,-4.79,-11.1,-10.03,-0.82,-8.4,-21.23,-6.39
2009-02-01,-6.76,-0.65,-12.58,-9.99,-17.94,-8.12,-9.34,-10.62,-19.26,-8.35,-8.49,-3.4,-15.69,-12.59,-1.75,-15.38,-8.74
2009-03-01,5.33,11.86,3.98,16.43,9.8,16.5,6.24,14.72,12.32,4.99,12.87,11.03,7.25,2.79,10.32,14.74,8.39
2009-04-01,2.63,7.46,4.26,23.93,29.63,20.0,-0.46,17.57,25.89,18.94,15.82,32.58,16.08,2.09,8.18,17.1,11.08
2009-05-01,6.75,21.12,9.82,2.16,1.56,8.05,7.79,-5.54,9.56,-1.32,2.09,-6.28,5.52,4.63,-0.37,10.02,2.97
2009-06-01,0.67,-8.92,-4.57,-3.49,1.57,-7.27,2.06,-0.15,3.36,2.59,3.22,4.65,-1.39,4.63,-0.96,-1.8,2.36
2009-07-01,6.05,12.85,5.0,13.63,16.88,16.98,6.63,14.33,3.76,5.32,12.12,16.48,7.15,4.41,5.8,8.65,6.78
2009-08-01,0.21,3.02,0.73,3.27,7.41,1.71,1.39,3.85,3.65,3.52,2.25,-0.58,6.06,0.25,4.13,10.0,2.42
2009-09-01,3.75,11.45,4.73,11.39,6.69,7.42,3.67,-1.68,6.45,6.4,6.3,-0.72,4.73,2.24,2.57,1.35,5.15
2009-10-01,-0.33,0.66,2.57,-2.96,-2.79,-4.22,-0.55,-6.74,-12.11,-2.61,-3.16,-1.52,-5.28,-2.71,1.5,-4.94,-3.33
2009-11-01,4.54,13.86,3.02,1.82,4.54,10.02,7.71,4.91,7.5,1.46,4.78,11.44,10.24,4.57,4.66,4.39,5.99
2009-12-01,1.49,-1.44,-0.76,5.01,4.63,2.65,0.96,6.11,15.7,5.15,6.35,5.77,3.78,5.86,0.56,0.31,4.37
2010-01-01,-2.15,-12.94,-4.79,-3.63,-3.5,-4.33,-0.47,-2.88,-12.49,-2.91,-7.34,0.36,-2.13,-4.44,-1.29,-0.65,-3.91
2010-02-01,1.75,12.41,2.32,7.18,9.8,5.77,1.33,5.92,4.48,7.35,7.27,6.6,6.16,-0.42,3.69,2.91,2.57
2010-03-01,4.97,7.33,3.2,11.24,5.51,7.46,3.25,5.55,11.99,5.33,7.78,8.83,8.99,3.12,6.5,8.31,6.2
2010-04-01,-1.35,-0.75,4.31,4.92,6.89,2.56,-1.98,10.81,-2.94,3.43,4.83,6.56,2.92,2.85,1.34,1.13,1.42
2010-05-01,-4.85,-8.0,-10.14,-6.28,-5.42,-10.62,-6.24,-8.11,-7.47,-8.96,-8.07,-7.19,-7.55,-6.29,-5.72,-9.1,-8.03
2010-06-01,-1.96,-7.0,-6.23,-9.76,-8.74,-8.07,-0.09,-14.13,-13.29,-6.34,-5.97,-8.09,-7.22,-0.7,-9.19,-7.23,-4.81
2010-07-01,6.69,9.65,7.37,8.15,3.94,14.83,3.44,4.78,8.26,10.4,7.53,16.4,9.68,6.81,4.92,6.56,7.21
2010-08-01,-0.63,-0.46,-3.33,-7.35,-3.82,0.02,-0.39,-4.53,-8.75,-3.21,-9.1,-8.68,-6.66,0.37,-3.4,-8.48,-4.27
2010-09-01,3.2,11.76,8.99,17.33,11.61,9.95,7.03,10.57,12.16,10.8,14.19,12.59,10.12,3.65,12.47,7.24,10.44
2010-10-01,4.01,8.06,4.57,3.4,1.63,8.97,2.92,-1.03,4.66,7.59,5.02,9.46,5.54,1.86,2.42,1.69,4.47
2010-11-01,-0.23,5.96,5.15,8.42,5.43,0.66,-4.07,2.04,2.93,3.37,2.15,7.58,0.72,-1.33,5.05,-0.28,-1.11
2010-12-01,4.55,14.13,9.23,1.14,6.55,7.29,4.44,13.3,13.31,6.06,6.08,7.39,3.92,3.22,1.61,10.56,6.85
2011-01-01,-1.95,-4.87,7.2,-3.55,-2.04,1.72,-1.91,3.75,4.02,2.45,4.95,-0.31,2.59,2.2,-1.82,2.54,2.25
2011-02-01,2.89,0.96,8.01,8.38,3.98,5.03,3.74,2.4,3.95,2.67,2.82,-2.49,1.86,2.43,1.59,2.72,4.16
2011-03-01,2.22,2.69,1.69,-3.45,5.21,1.65,1.95,1.69,0.76,3.02,-1.01,2.12,2.94,0.92,0.91,-1.58,0.45
2011-04-01,4.11,-1.22,1.77,7.85,5.2,5.14,6.5,-0.23,0.52,2.08,2.64,1.74,2.99,4.0,5.12,0.67,3.11
2011-05-01,1.85,-5.76,-4.49,0.79,0.77,-3.61,3.13,-3.05,-5.3,-0.22,-2.93,-2.7,-0.81,1.32,1.52,-2.67,-1.01
2011-06-01,-0.01,-3.21,-2.18,3.09,0.78,-0.36,-2.72,-2.4,-1.95,-0.89,-2.88,-0.89,0.08,-0.34,-1.01,-2.31,-1.44
2011-07-01,-1.64,0.3,0.51,1.78,-6.22,-1.65,-2.06,-5.61,-6.23,-5.85,-2.25,-8.66,-5.62,-0.33,0.67,-3.91,-2.81
2011-08-01,-0.28,-6.77,-9.7,-5.89,-7.15,-8.58,0.35,-7.12,-13.21,-6.27,-7.8,-9.34,-6.88,0.17,-2.58,-9.33,-6.03
2011-09-01,-4.44,-24.51,-11.76,-5.79,-13.17,-16.77,-3.18,-9.61,-20.57,-12.18,-7.77,-11.77,-7.3,-1.61,-3.19,-11.29,-6.17
2011-10-01,3.96,22.03,16.03,16.38,16.58,18.36,4.78,15.58,18.15,17.87,14.74,21.04,13.03,6.7,8.77,13.5,10.17
2011-11-01,0.56,-0.09,2.38,-3.55,-3.4,-1.19,2.6,6.34,-1.45,3.82,-1.22,-7.13,1.69,1.0,0.21,-3.16,-0.68
2011-12-01,2.08,-8.35,-0.01,-2.11,-2.7,0.26,3.87,3.06,-5.25,-4.01,-1.46,-0.91,0.89,2.93,0.48,1.76,0.6
2012-01-01,0.67,11.99,1.05,9.49,10.34,11.48,-1.11,7.51,12.34,6.28,11.52,12.63,5.73,-2.71,3.26,7.37,5.46
2012-02-01,0.99,-4.36,6.66,6.32,10.39,1.91,3.55,5.64,-2.69,5.5,6.64,5.11,1.7,1.31,2.81,6.51,4.11
2012-03-01,3.7,-7.14,-3.09,1.76,4.53,2.47,3.85,5.65,0.65,1.98,3.62,0.77,0.43,1.48,4.75,7.0,3.28
2012-04-01,0.84,-0.73,-1.57,-0.09,-4.19,0.33,0.28,2.15,-4.26,-1.11,-2.72,-3.85,0.63,1.73,1.07,-2.35,-0.41
2012-05-01,-1.5,-14.58,-10.34,-5.48,-11.22,-9.53,-2.77,-6.47,-14.56,-5.49,-8.54,-7.78,-4.78,-0.91,-1.51,-9.21,-5.36
2012-06-01,3.85,6.36,5.82,-9.6,-0.85,3.26,5.08,6.22,4.76,0.0,1.39,-6.03,3.5,3.4,2.16,4.62,5.19
2012-07-01,0.33,-4.07,3.07,1.84,2.07,-1.28,3.04,-2.89,-1.32,2.87,1.23,0.46,-0.85,3.62,1.67,-1.1,0.21
2012-08-01,-0.15,5.01,2.4,8.12,6.24,2.79,-0.44,8.89,-1.21,0.77,5.32,2.93,0.48,-3.44,2.55,4.18,2.57
2012-09-01,1.09,8.58,3.84,0.02,3.26,1.06,2.8,5.61,3.84,3.85,-0.21,2.63,-1.08,2.11,1.73,3.64,4.3
2012-10-01,-1.84,3.31,-2.18,-0.68,2.27,-2.66,-0.56,3.25,-0.78,-0.73,-5.94,6.12,2.16,1.09,-2.38,1.91,-3.52
2012-11-01,3.4,-3.67,-1.29,3.93,1.92,2.53,0.96,5.05,2.58,2.77,1.68,4.0,1.44,-3.76,0.66,-0.95,1.42
2012-12-01,-1.29,0.44,1.23,0.11,0.5,4.41,-1.78,0.71,6.6,1.66,0.34,5.66,2.72,0.08,-1.47,4.43,1.58
2013-01-01,5.28,0.49,7.68,2.87,8.51,4.97,7.98,8.31,4.2,5.28,1.02,3.19,5.25,5.05,4.84,6.24,6.39
2013-02-01,3.98,-6.93,0.77,1.85,2.47,-0.73,2.01,-0.13,-2.69,2.97,0.04,0.52,3.44,2.2,0.5,1.18,1.78
2013-03-01,6.3,1.2,2.2,3.34,5.97,1.09,4.59,3.17,2.09,3.86,2.19,3.74,5.27,5.68,5.37,4.52,4.21
2013-04-01,2.92,-9.65,-1.31,8.23,0.6,3.28,3.25,1.74,-4.38,-1.85,-0.87,4.41,0.36,5.13,3.07,1.62,1.78
2013-05-01,-3.0,0.31,3.06,1.07,2.7,3.29,-0.35,6.02,3.87,6.1,5.38,8.95,4.38,-7.11,1.17,7.22,2.67
2013-06-01,0.87,-10.93,-2.12,0.88,-2.23,-4.78,-0.87,-4.34,-4.7,-2.38,-3.56,0.23,-0.11,0.82,0.38,-0.48,-1.13
2013-07-01,3.1,1.79,5.09,2.66,3.89,6.73,6.35,3.96,7.04,8.15,5.13,8.37,5.69,4.58,5.86,6.52,5.87
2013-08-01,-3.87,3.78,-1.96,-2.08,-2.53,-0.4,-4.1,-3.7,-2.85,-1.43,-2.59,-1.12,-2.52,-4.42,-4.63,-4.25,-1.2
2013-09-01,0.61,1.92,2.04,7.39,6.26,5.02,2.93,5.26,8.35,5.65,4.74,5.99,6.87,1.04,4.44,3.01,4.35
2013-10-01,4.95,5.89,4.81,2.67,5.82,3.3,5.07,4.29,8.23,4.83,2.75,0.53,5.18,3.34,5.6,3.29,4.37
2013-11-01,1.5,-4.64,0.9,6.57,4.01,1.44,3.67,2.11,1.69,2.86,2.23,1.81,5.14,-1.8,4.12,6.11,2.91
2013-12-01,2.44,6.8,3.04,1.31,2.89,5.53,0.36,3.64,6.56,3.98,4.68,1.41,2.9,1.79,-0.67,2.62,3.33
2014-01-01,-4.31,-7.04,-6.82,-7.18,-8.61,-4.06,-2.39,-4.44,-5.5,-5.86,-1.37,-3.25,-2.02,2.49,-7.45,-4.25,-2.2
2014-02-01,3.27,5.48,5.72,4.89,3.84,7.63,6.02,6.94,2.57,5.56,4.59,8.89,3.56,3.08,5.12,3.23,4.71
2014-03-01,3.12,-0.69,2.57,-0.08,0.81,1.1,0.0,-2.82,3.63,-0.25,1.75,-1.37,1.07,2.68,-0.53,2.53,-1.26
2014-04-01,1.34,3.7,5.61,-3.28,-1.3,-0.03,2.15,-2.43,0.66,2.31,-0.63,0.71,1.09,3.98,-0.96,-3.57,-0.6
2014-05-01,3.85,-2.72,1.15,2.08,-0.59,2.52,1.06,1.73,-1.75,-0.22,2.28,0.43,3.88,0.0,0.39,1.7,3.12
2014-06-01,1.8,5.59,4.16,0.74,1.93,0.52,1.31,2.17,4.87,2.91,4.09,4.11,-0.02,5.41,1.05,3.1,2.08
2014-07-01,-5.16,-0.57,-3.45,-1.35,-5.46,-3.18,-2.14,-4.65,2.41,-7.45,-2.79,-4.41,-3.09,-6.4,-1.88,-2.07,0.07
2014-08-01,6.24,1.66,2.42,4.27,4.72,4.31,4.74,9.88,6.12,2.53,4.59,4.81,4.92,5.31,4.05,3.85,3.86
2014-09-01,-0.32,-10.82,-7.69,3.21,-4.44,-2.19,1.6,-3.44,-4.74,-4.59,-3.23,-9.15,0.14,-3.37,-0.84,-0.55,-1.82
2014-10-01,2.12,-8.47,-4.25,1.54,5.33,-1.85,4.32,5.05,2.22,5.74,1.4,4.21,4.39,6.71,1.42,3.78,3.09
2014-11-01,5.27,-0.61,-9.71,8.74,3.43,1.4,3.47,3.92,-2.33,0.42,3.48,4.83,5.35,0.26,9.24,1.8,2.96
2014-12-01,-2.82,-7.86,0.77,-0.63,0.26,-0.09,-1.41,4.02,-6.66,1.19,0.22,1.34,0.66,1.86,0.93,2.14,-1.25
2015-01-01,-1.13,-6.81,-4.1,-3.22,-0.77,-2.33,-0.08,-2.11,-9.48,-6.37,-6.22,-5.94,-2.37,1.24,0.19,-7.76,-2.09
2015-02-01,4.36,14.38,4.8,6.86,4.77,8.51,4.4,8.55,3.57,9.83,7.17,7.75,4.33,-4.35,5.33,8.0,7.37
2015-03-01,-1.06,-7.58,-2.36,1.48,-1.24,-3.56,-1.5,0.1,-2.88,0.7,-3.12,0.03,-2.1,-0.32,0.72,0.2,-1.32
2015-04-01,-0.29,12.1,6.5,-2.23,-0.2,1.76,0.28,-4.72,4.08,0.47,0.21,-0.36,-2.55,0.28,-1.75,0.73,1.12
2015-05-01,1.91,-5.96,-5.02,0.35,0.66,0.74,3.04,2.94,-3.87,0.07,3.32,0.9,-1.12,-0.46,0.67,3.12,1.52
2015-06-01,-1.87,-7.59,-3.73,4.01,-0.91,-2.99,-1.6,-0.38,-5.35,-1.84,-4.7,-1.15,-3.06,-5.29,-0.21,1.48,-1.38
2015-07-01,3.81,-13.78,-8.81,4.91,-0.06,-5.43,4.16,2.65,-8.25,-3.49,-1.42,-0.97,1.8,2.65,6.55,1.94,2.42
2015-08-01,-3.68,-1.06,-3.82,-3.72,-6.4,-6.71,-7.12,-2.45,-4.4,-2.06,-5.81,-4.96,-5.66,-4.06,-6.32,-6.53,-6.66
2015-09-01,-0.33,-8.2,-5.81,-0.45,-6.67,-8.13,-2.84,-3.8,-10.62,-7.58,-3.31,-1.14,-1.31,-0.5,-1.82,-3.18,-3.24
2015-10-01,6.45,7.31,12.3,1.62,7.59,16.07,8.28,7.77,5.9,8.77,8.71,6.19,7.4,2.09,4.27,5.78,9.31
2015-11-01,0.03,-4.99,0.93,-1.52,-0.05,1.57,-0.6,5.79,-0.89,0.55,1.19,0.27,-0.73,-3.44,0.32,2.18,0.53
2015-12-01,1.35,-6.26,-9.79,-4.0,-3.39,-4.6,1.86,-2.96,-2.64,-2.34,-2.38,-3.76,-3.62,-2.36,0.93,-2.88,-2.28
2016-01-01,-1.38,-5.28,-4.47,0.82,-6.17,-12.62,-4.55,-6.34,-9.7,-3.59,-7.3,-9.68,-8.65,4.67,-3.72,-9.79,-5.66
2016-02-01,0.4,12.16,-2.84,1.2,5.81,7.44,-0.91,-0.4,7.38,3.17,2.79,2.98,5.55,1.75,-0.35,-3.01,-0.18
2016-03-01,5.09,13.76,10.7,2.67,9.28,7.43,3.01,10.69,17.74,7.15,8.17,9.85,5.62,7.86,5.14,6.62,7.61
2016-04-01,0.48,15.93,9.19,-1.72,-1.11,4.56,3.0,0.18,9.86,1.5,-1.02,0.54,1.51,-0.8,-0.72,4.15,-1.6
2016-05-01,1.41,-4.41,-0.73,-4.4,1.4,-1.5,1.77,1.89,-8.49,1.05,3.94,-1.24,-1.72,2.24,0.84,2.2,2.74
2016-06-01,5.01,7.87,2.64,0.97,-0.15,-0.99,3.17,-1.76,2.56,-1.74,-0.46,-4.18,-0.87,7.42,1.11,-5.32,-0.51
2016-07-01,0.04,7.48,-2.73,2.57,7.27,5.04,3.41,5.64,13.73,3.94,7.3,7.41,4.85,-0.26,3.26,4.06,5.16
2016-08-01,-0.61,-9.24,1.62,1.08,1.46,3.3,-2.98,-2.07,-7.67,2.57,2.33,-1.25,0.36,-3.77,-0.84,4.92,0.27
2016-09-01,-1.99,2.42,2.84,-6.55,-4.53,-1.59,-1.06,-3.68,2.46,2.0,3.18,-0.42,1.27,1.83,0.37,-1.49,0.85
2016-10-01,-0.69,-0.12,-3.09,-5.52,-4.4,-0.38,-3.75,-5.8,-2.92,-3.01,-3.31,-3.45,0.48,-0.67,-3.09,1.54,-2.48
2016-11-01,-4.32,12.73,9.53,1.9,7.87,7.9,-0.44,7.55,21.63,7.05,5.94,6.28,11.21,-2.64,2.79,13.26,2.68
2016-12-01,4.22,-2.02,2.06,-0.56,-0.02,0.64,2.05,1.33,-2.15,-0.03,0.79,3.14,0.51,3.61,-1.41,3.86,1.67
2017-01-01,0.31,10.68,-4.17,0.8,-0.96,2.95,1.65,3.98,3.49,2.07,3.24,2.87,1.92,1.07,0.97,0.52,3.85
2017-02-01,2.55,-7.65,-2.45,2.87,2.88,3.34,7.37,3.13,9.16,1.03,3.83,0.34,4.34,3.98,3.0,4.56,3.75
2017-03-01,0.62,-2.33,-1.24,0.82,0.54,2.25,0.35,3.23,-6.19,1.54,1.22,-0.47,-2.28,0.37,0.84,-2.33,1.28
2017-04-01,1.13,-1.58,-2.73,-0.66,3.1,0.5,-0.66,3.65,-0.56,3.02,1.67,0.39,2.93,0.33,3.73,0.17,1.83
2017-05-01,2.35,-1.69,-3.28,-1.44,2.17,-0.44,2.83,-2.62,-4.6,1.33,3.45,-1.11,2.82,2.43,2.54,-1.13,1.63
2017-06-01,-2.58,-0.43,-0.13,8.46,2.22,1.51,1.91,2.03,-0.19,1.44,-1.87,1.18,2.54,-1.91,-2.48,5.95,-0.02
2017-07-01,1.64,8.23,1.88,1.44,-4.76,1.97,0.15,-1.34,1.31,0.86,2.97,-1.62,0.3,2.99,0.77,1.85,2.94
2017-08-01,-1.8,0.79,-5.12,-4.32,-3.76,1.63,0.59,-0.38,1.67,-1.42,1.33,0.86,1.63,2.17,-1.24,-1.29,1.7
2017-09-01,-0.27,-1.12,10.98,1.22,4.48,7.06,0.55,7.83,3.73,7.38,5.71,7.53,4.75,-1.95,0.85,5.27,0.27
2017-10-01,0.98,1.23,0.41,3.05,-1.64,4.79,-3.66,4.08,2.23,1.76,6.17,1.16,-0.24,3.02,3.92,3.37,2.56
2017-11-01,4.25,0.86,2.88,7.3,3.83,2.32,2.66,6.98,-1.39,0.38,2.4,2.52,5.56,2.42,8.48,3.96,1.8
2017-12-01,1.3,11.37,5.1,3.81,-2.31,0.57,1.9,3.84,13.21,0.61,0.33,-0.52,3.1,-4.98,1.67,1.03,0.62
2018-01-01,1.85,3.23,2.86,6.57,2.22,1.67,1.12,3.65,3.6,1.9,7.33,4.8,6.66,-2.81,10.46,6.13,7.06
2018-02-01,-6.64,-2.42,-10.91,-2.95,-5.07,-5.39,-5.16,-9.67,-2.0,-5.25,-1.02,-6.34,-3.25,-4.54,-3.07,-2.59,-2.39
2018-03-01,-0.99,-0.98,3.11,0.44,-2.65,-1.95,-0.29,-0.44,-5.87,-0.21,-1.4,-5.02,-2.52,3.17,-3.08,-3.44,-3.38
2018-04-01,-2.0,-2.71,10.25,2.18,0.55,2.31,-3.57,-1.08,3.68,-1.58,-3.36,-0.16,-1.06,2.78,4.8,1.15,0.0
2018-05-01,-0.53,4.03,3.45,3.46,0.84,2.76,-1.11,2.85,5.6,1.95,5.28,4.42,4.15,0.22,-0.04,0.38,4.91
2018-06-01,5.1,-1.46,0.45,6.51,1.91,-0.78,2.19,2.07,-5.14,-4.33,-3.17,1.08,-3.37,2.61,3.27,-1.02,1.32
2018-07-01,2.32,-1.95,1.07,0.0,2.26,4.44,6.43,2.23,4.25,8.17,3.51,-0.68,7.62,1.69,3.26,4.25,2.71
2018-08-01,-0.49,-9.59,-2.91,4.98,2.11,-0.27,2.86,2.16,-3.23,2.86,3.59,1.12,0.59,0.93,9.31,2.44,5.66
2018-09-01,-0.34,-2.21,3.45,0.61,0.87,-3.08,2.95,0.16,-0.69,4.49,0.17,-4.0,3.61,-0.56,0.47,-2.06,0.17
2018-10-01,-0.01,-9.39,-11.96,-11.06,-12.3,-13.0,-2.3,-13.9,-11.62,-11.79,-11.21,-0.84,-10.04,-0.07,-8.18,-5.49,-7.97
2018-11-01,3.27,-1.9,-2.25,-0.77,3.43,4.46,4.54,2.93,-2.99,6.41,3.0,4.87,3.85,3.28,2.3,2.82,0.26
2018-12-01,-9.7,-7.18,-13.19,-7.95,-11.63,-8.01,-7.64,-6.84,-14.79,-10.79,-8.36,-9.1,-13.37,-4.76,-9.55,-11.56,-8.53
2019-01-01,5.7,8.8,10.3,12.32,12.37,5.65,4.29,8.81,17.09,12.54,8.82,7.51,11.99,5.42,8.92,9.86,8.7
2019-02-01,-1.53,5.81,2.54,5.61,6.99,3.78,4.78,3.45,2.27,6.33,7.41,4.6,6.63,3.56,-0.28,2.75,3.77
2019-03-01,3.76,4.61,2.1,-0.66,-0.65,-1.8,2.36,2.45,-4.66,-0.12,2.0,-2.7,-3.16,3.33,3.88,-2.5,2.33
2019-04-01,4.48,-0.99,0.08,5.09,3.98,5.54,-1.83,6.38,-2.64,4.93,5.23,2.64,4.87,1.0,4.66,7.13,4.69
2019-05-01,-3.45,-8.77,-11.84,-10.5,-7.88,-13.62,-3.5,-8.53,-15.46,-6.54,-11.84,-10.33,-8.32,-1.55,-5.71,-5.57,-6.25
2019-06-01,4.69,13.99,8.9,9.06,10.25,2.14,5.2,9.29,16.04,9.93,11.1,10.27,7.11,3.64,6.88,6.19,7.06
2019-07-01,1.15,-3.01,-2.62,1.06,4.45,-0.11,-1.01,2.0,-2.6,1.68,1.31,0.98,0.32,-1.01,0.8,3.13,2.25
2019-08-01,2.5,-3.33,-8.83,-5.2,-1.35,-6.45,-0.52,4.38,-12.03,-0.53,-4.3,-6.04,-2.32,3.44,-0.47,-4.83,-2.13
2019-09-01,1.18,2.48,3.86,8.89,-0.18,5.07,0.38,3.42,7.09,0.37,3.88,5.62,1.39,3.93,-0.01,2.68,0.37
2019-10-01,-1.43,1.3,-2.06,-1.39,4.16,-2.79,2.99,2.31,3.54,0.21,3.37,6.34,-0.79,-1.39,0.06,3.37,3.44
2019-11-01,1.29,3.01,1.18,4.21,0.33,4.17,2.65,-0.31,6.08,4.05,3.52,2.92,4.27,-2.14,2.65,5.74,5.4
2019-12-01,3.23,9.24,6.24,7.05,1.29,1.41,4.09,0.07,0.78,1.38,4.72,5.51,-1.97,4.11,1.45,2.64,2.71
2020-01-01,1.1,-6.46,-11.97,-5.38,-3.49,-7.86,-0.36,1.47,-15.31,1.18,-2.15,4.94,0.77,4.83,1.73,-2.46,2.02
2020-02-01,-8.94,-9.4,-15.51,-9.47,-12.75,-10.17,-7.6,-7.06,-10.51,-5.76,-7.28,-6.54,-11.47,-9.85,-6.59,-10.68,-6.33
2020-03-01,-10.28,-13.68,-34.66,-20.19,-16.75,-18.64,-2.37,-20.29,-22.21,-17.99,-11.45,-22.71,-22.99,-12.94,-4.25,-20.18,-11.48
2020-04-01,8.79,18.8,32.84,11.19,19.1,17.84,10.32,18.01,11.63,9.26,13.09,26.73,9.21,5.08,18.44,11.92,13.85
2020-05-01,2.83,2.9,0.44,11.35,5.44,8.48,2.14,14.67,5.82,7.62,7.78,9.12,6.55,4.6,2.24,3.65,6.63
2020-06-01,-0.87,8.13,-0.42,3.1,6.78,1.34,-2.15,2.39,4.64,3.63,2.95,11.47,1.95,-5.0,5.24,-0.34,4.07
2020-07-01,5.73,9.19,-4.96,-0.15,12.48,6.82,4.53,9.2,2.24,2.96,6.29,18.26,1.95,6.35,9.98,1.97,6.49
2020-08-01,4.09,5.05,-1.15,12.21,5.96,4.7,3.62,7.69,8.26,8.79,5.57,39.32,10.33,-2.24,8.53,4.9,9.38
2020-09-01,-1.8,-1.09,-15.38,5.72,4.46,0.29,-2.56,0.0,-4.91,-0.17,-0.74,-9.24,-0.86,-0.32,-4.41,-4.09,-4.6
2020-10-01,-3.27,6.81,-4.59,-1.54,4.16,-0.53,-5.23,-3.57,7.31,5.77,-0.56,-3.83,-4.6,4.47,-2.7,-0.8,-2.34
2020-11-01,9.86,7.89,28.94,14.78,13.96,13.1,7.22,6.46,19.13,16.01,14.17,30.88,19.95,2.68,8.31,16.32,11.4
2020-12-01,3.59,8.58,6.22,4.67,10.36,4.85,3.65,0.03,6.45,2.71,4.08,15.39,1.12,0.63,1.45,6.92,5.08
2021-01-01,-4.75,1.04,4.74,-4.59,3.24,1.17,-0.37,2.11,-4.79,-1.02,2.52,9.84,-5.26,-0.44,-0.05,-2.81,-0.24
2021-02-01,0.27,9.07,24.17,4.73,1.88,3.38,-1.58,-0.23,17.42,4.68,4.27,-8.75,8.45,-4.57,-2.45,10.75,2.23
2021-03-01,7.43,2.16,2.38,0.78,-1.36,7.34,4.78,14.72,22.29,2.76,3.36,2.06,9.2,10.37,3.44,5.87,0.85
2021-04-01,3.28,5.21,0.48,5.0,3.91,2.44,0.81,6.89,2.85,4.82,1.93,5.04,3.11,3.97,7.59,6.21,6.43
2021-05-01,2.15,10.07,6.21,-0.53,3.93,5.02,2.12,-0.44,14.45,-3.48,2.0,-5.59,2.63,-1.16,-2.56,3.19,-1.07
2021-06-01,-2.17,-9.11,5.78,7.68,5.88,-5.29,2.09,-1.96,-6.12,2.3,4.48,5.29,-3.68,-1.41,3.83,-2.26,4.85
2021-07-01,-0.02,1.38,-8.97,4.47,-0.88,-0.58,3.81,1.92,7.2,0.43,1.53,0.34,-3.31,2.97,-0.6,0.21,2.72
2021-08-01,-0.29,-2.58,-1.3,-0.56,-3.69,0.02,2.24,1.83,3.54,5.23,3.51,1.98,-0.67,3.23,3.02,2.86,3.92
2021-09-01,-3.28,-8.1,11.38,-9.11,-8.0,-4.63,-6.05,-3.71,-10.64,-5.6,-5.72,4.04,-2.11,-4.86,-5.43,-1.54,-5.75
2021-10-01,3.66,8.68,10.33,11.73,3.52,7.66,3.87,11.42,10.13,3.73,7.57,30.9,6.04,5.11,3.77,7.08,5.51
2021-11-01,-3.1,-0.17,-5.34,-0.06,-7.97,-1.38,-1.05,5.32,-6.28,0.23,6.77,2.69,-5.41,-1.96,1.16,-5.67,-2.81
2021-12-01,10.15,9.1,2.92,-3.21,2.33,6.05,10.22,6.41,9.8,2.55,2.45,-3.79,7.54,8.55,-0.07,4.72,2.47
2022-01-01,-0.04,-5.45,18.12,-11.18,-14.24,-4.99,-3.18,-12.22,-10.34,-3.88,-10.9,-9.86,-3.24,-2.1,-8.87,-0.69,-7.43
2022-02-01,0.2,11.85,8.25,-5.89,-3.26,-0.38,-3.01,-8.04,23.9,-2.06,-1.42,-6.89,2.75,-1.1,-0.21,-1.62,-4.13
